ID;EDAD;TRABAJO;ESTADO_CIVIL;EDUCACION;INCUMPLIMIENTO;VIVIENDA;PRESTAMO;TIPO_CONTACTO;PERIODO_AFILIACION;CAMPANA;NRO_DIAS_CONTACTO;CONTACTOS_PREVIOS;RESULT_PREVIO;INGRESO;MONTO_DEUDA;Celular
39178;53;admin.;divorced;university.degree;no;yes;no;cellular;202403;1;999;2;failure;15706.35249;28283.79442;904575459
39179;34;admin.;married;professional.course;no;yes;no;cellular;202403;3;999;1;failure;15956.35249;29311.90377;955186525
39180;25;student;single;university.degree;no;yes;no;cellular;202403;3;999;1;failure;15931.82159;8954.55627;931650643
39181;64;retired;married;university.degree;no;no;no;cellular;202403;1;3;2;success;15922.82159;28650.05744;985695538
39182;34;blue-collar;married;high.school;no;yes;no;cellular;202403;1;999;0;nonexistent;15660.82159;10379.33525;930827596
39183;41;admin.;divorced;university.degree;no;yes;yes;cellular;202403;1;999;0;nonexistent;15668.82159;23544.7925;916798297
39185;72;retired;married;professional.course;no;no;no;cellular;202403;1;3;1;success;15993.82159;17177.36262;924879576
39186;33;entrepreneur;single;professional.course;no;yes;no;cellular;202403;1;999;0;nonexistent;15787.82159;9277.828423;989055577
39188;38;technician;single;high.school;no;no;no;cellular;202403;3;17;3;failure;15951.82159;21330.3132;979258034
39189;31;technician;single;professional.course;no;no;no;cellular;202403;2;999;0;nonexistent;15922.82159;19913.6501;903941189
39190;34;technician;divorced;professional.course;no;no;no;cellular;202403;1;999;1;failure;15715.82159;33348.85999;955859023
39191;74;retired;married;unknown;no;no;yes;cellular;202403;2;999;0;nonexistent;15866.82159;29733.13596;914329517
39192;27;student;single;high.school;no;no;no;cellular;202403;1;999;0;nonexistent;15892.82159;7347.900325;971080922
39193;22;student;single;basic.9y;no;no;no;cellular;202403;1;999;1;failure;15741.82159;26742.53067;916597236
39194;50;technician;married;university.degree;no;yes;no;cellular;202403;1;999;0;nonexistent;15927.82159;9216.927758;905820687
39195;41;admin.;divorced;university.degree;no;no;no;cellular;202403;1;999;0;nonexistent;15961.82159;22922.64122;950522185
39197;41;admin.;divorced;university.degree;no;yes;no;cellular;202403;2;6;3;success;15716.82159;33260.92127;959127645
39198;41;admin.;divorced;university.degree;no;yes;no;cellular;202403;2;999;0;nonexistent;15890.82159;9389.313965;967997101
39199;43;self-employed;married;university.degree;no;yes;no;cellular;202403;2;9;1;success;15743.36882;17894.08211;956381176
39200;59;management;married;basic.4y;no;yes;no;cellular;202403;2;999;0;nonexistent;15768.36882;7768.222345;912815912
39201;35;technician;single;professional.course;no;no;no;cellular;202403;2;999;0;nonexistent;15865.36882;11697.5159;955848655
39202;29;admin.;single;high.school;no;no;no;cellular;202403;4;999;0;nonexistent;15952.36882;26499.00635;931973745
39203;27;services;single;university.degree;no;yes;no;cellular;202403;3;999;0;nonexistent;15671.36882;28325.70541;909034449
39204;29;management;single;university.degree;no;yes;no;cellular;202403;2;999;1;failure;15943.36882;23445.06493;999998874
39205;73;retired;married;unknown;no;yes;no;cellular;202403;1;999;0;nonexistent;15659.36882;9107.327142;973915985
39207;49;blue-collar;married;basic.9y;unknown;yes;no;cellular;202403;4;999;1;failure;15718.36882;23247.52823;938523845
39208;49;blue-collar;married;basic.9y;unknown;no;no;cellular;202403;3;7;2;success;16000.36882;25009.08112;958563953
39209;27;services;single;university.degree;no;yes;no;cellular;202403;1;6;1;success;15924.36882;16360.47684;941549998
39210;49;blue-collar;married;basic.9y;unknown;no;no;cellular;202403;1;6;2;success;15946.36882;24238.85215;930053393
39212;33;self-employed;single;university.degree;no;yes;no;cellular;202403;2;999;0;nonexistent;15796.36882;11257.21646;962649254
39213;36;admin.;single;university.degree;no;no;no;cellular;202403;1;999;0;nonexistent;15887.36882;6474.275277;919464531
39215;27;services;single;university.degree;no;no;no;cellular;202403;6;999;1;failure;15940.36882;27291.00209;948143187
39216;64;retired;married;university.degree;no;no;no;cellular;202403;2;6;1;success;15679.36882;17470.26211;912337058
39217;34;admin.;single;university.degree;no;no;no;cellular;202403;1;3;1;success;15869.36882;21701.13376;953291290
39220;29;blue-collar;single;professional.course;no;yes;yes;cellular;202403;1;999;0;nonexistent;15667.36882;15389.88813;918302344
39222;34;admin.;single;university.degree;no;no;no;cellular;202403;1;6;1;success;15943.36882;10400.23515;936792815
39223;34;admin.;single;university.degree;no;yes;yes;cellular;202403;1;3;2;success;15694.36882;18370.68099;946069034
39225;55;unemployed;divorced;university.degree;no;no;no;cellular;202403;3;6;3;success;15964.36882;6885.461677;981738949
39226;34;admin.;single;university.degree;no;no;yes;cellular;202403;1;11;1;success;15765.36882;30896.759;941401814
39227;34;admin.;single;university.degree;no;no;yes;cellular;202403;2;3;1;success;15970.36882;33353.12167;918188032
39228;64;retired;married;university.degree;no;no;no;cellular;202403;2;5;1;success;15897.36882;22085.56283;972538894
39229;26;admin.;single ;high.school;no;no;no;cellular;202403;2;6;1;success;15934.36882;21079.63183;985541562
39230;34;admin.;single;university.degree;no;yes;no;cellular;202403;2;999;0;nonexistent;15939.36882;21466.16193;986059792
39231;34;admin.;single;university.degree;no;yes;yes;cellular;202403;1;999;0;nonexistent;15662.36882;19601.65757;996373227
39232;38;blue-collar;single;high.school;no;no;no;cellular;202403;3;6;2;success;15970.36882;8156.936441;961394835
39233;29;blue-collar;single;professional.course;no;no;yes;cellular;202403;2;999;1;failure;15956.36882;30180.79488;904040481
39234;25;unemployed;married;high.school;no;yes;no;cellular;202403;2;6;1;success;15961.99454;17401.63162;905270276
39235;43;self-employed;married;university.degree;no;yes;no;cellular;202403;1;999;0;nonexistent;16010.99454;11263.19359;965574364
39236;35;technician;married;university.degree;no;yes;yes;cellular;202403;1;999;1;failure;15928.99454;31755.58076;942334924
39239;31;technician;married;university.degree;no;no;no;cellular;202403;4;999;0;nonexistent;15912.99454;30894.42069;917421323
39240;55;admin.;married;high.school;no;yes;no;cellular;202403;2;999;1;failure;15879.99454;30414.37043;988855865
39243;27;technician;single;university.degree;no;yes;no;cellular;202403;4;999;1;failure;15911.69911;12449.74124;992390366
39245;46;admin.;married;university.degree;no;no;no;cellular;202403;1;3;1;success;16047.69911;15032.2291;938152700
39246;46;admin.;married;university.degree;no;yes;no;cellular;202403;1;999;0;nonexistent;15853.69911;23945.54157;900974965
39247;38;services;married;high.school;no;yes;no;cellular;202403;1;999;0;nonexistent;15919.69911;14684.61358;954287870
39248;53;admin.;divorced;university.degree;no;yes;no;cellular;202403;1;999;1;failure;15678.69911;8934.827885;976685591
39250;33;admin.;married;university.degree;no;yes;no;cellular;202403;1;3;1;success;15702.69911;12274.27181;931559502
39253;28;services;single;professional.course;no;yes;no;cellular;202403;3;999;1;failure;15898.48289;29968.37502;935019228
39254;61;self-employed;divorced;university.degree;no;no;no;cellular;202403;2;999;1;failure;15809.48289;24476.22741;969199611
39255;33;admin.;married;university.degree;no;no;no;cellular;202403;2;999;1;failure;16059.48289;9393.553436;943704033
39256;23;student;single;high.school;no;no;no;cellular;202403;1;3;1;success;15817.48289;17300.82097;927685687
39258;33;admin.;married;university.degree;no;no;no;cellular;202403;2;999;3;failure;15707.48289;13438.13546;970610605
39259;142;student;single;high.school;no;no;no;cellular;202403;1;6;3;success;15848.48289;24387.10123;991496585
39260;27;services;single;university.degree;no;no;no;cellular;202403;1;999;0;nonexistent;16012.48289;9992.242319;983866345
39261;159;services;single;university.degree;no;yes;no;cellular;202403;3;999;1;failure;15949.48289;24167.98236;972697794
39262;80;retired;married;basic.4y;no;no;no;cellular;202403;3;6;4;success;15804.48289;24155.6009;985045176
39263;62;technician;married;unknown;no;no;no;cellular;202403;2;3;2;success;15859.31318;18646.22111;944924723
39266;53;technician;married;professional.course;no;no;no;cellular;202403;4;999;0;nonexistent;15828.31318;31863.60301;953228666
39268;29;admin.;single;high.school;no;yes;yes;cellular;202403;1;999;0;nonexistent;16087.31318;17737.07931;964151670
39269;62;technician;married;unknown;no;yes;no;cellular;202403;1;6;1;success;15898.31318;23441.85546;915362657
39270;48;unemployed;married;university.degree;no;no;yes;cellular;202403;1;999;1;failure;15973.31318;27681.90319;994761355
39271;53;technician;married;professional.course;no;yes;no;cellular;202403;5;999;2;failure;15924.31318;12068.11564;958859195
39272;53;technician;married;professional.course;no;yes;yes;cellular;202403;1;999;1;failure;15968.31318;33396.60276;905530242
39273;33;admin.;single;university.degree;no;no;no;cellular;202403;1;6;2;success;16021.31318;6412.266828;933777756
39274;58;admin.;married;university.degree;no;yes;no;cellular;202403;5;999;2;failure;16029.31318;31222.70465;902284892
39276;80;retired;married;professional.course;no;yes;no;cellular;202403;2;999;0;nonexistent;16107.31318;31207.60913;951372061
39277;29;admin.;single;university.degree;no;no;no;cellular;202403;2;999;0;nonexistent;15886.31318;32250.39273;948797077
39278;31;admin.;married;professional.course;no;no;no;cellular;202403;2;999;0;nonexistent;16134.31318;33104.50193;901707030
39279;62;technician;marrid;unknown;no;no;no;cellular;202403;2;999;0;nonexistent;16039.31318;29929.24851;989184040
39280;30;self-employed;married;university.degree;no;yes;no;cellular;202403;7;999;0;nonexistent;16153.31318;19729.35604;906193815
39282;34;technician;married;professional.course;no;no;no;cellular;202403;6;6;1;success;16157.31318;17360.43382;942506121
39283;48;unemployed;married;university.degree;no;yes;no;cellular;202403;2;999;0;nonexistent;16149.31318;13644.21559;970197615
39285;34;technician;married;professional.course;no;yes;no;cellular;202403;1;6;1;success;16079.31318;19828.4582;934187487
39286;65;retired;married;basic.4y;no;yes;no;cellular;202403;1;999;0;nonexistent;15819.31318;9624.113036;986071668
39287;31;unemployed;single;university.degree;no;yes;no;cellular;202403;1;10;1;success;15812.31318;14009.78167;954104562
39288;47;self-employed;divorced;university.degree;no;no;no;cellular;202403;1;999;0;nonexistent;16112.31318;9114.939746;915401393
39289;48;unemployed;married;university.degree;no;yes;no;cellular;202403;1;999;2;failure;15942.31318;14507.14072;921027684
39290;33;technician;single;professional.course;no;yes;no;cellular;202403;1;999;0;nonexistent;15807.31318;32939.7419;920973302
39291;52;admin.;married;university.degree;no;yes;no;cellular;202403;1;999;1;failure;16152.31318;21605.07858;984707974
39292;46;unemployed;single;university.degree;no;no;no;cellular;202403;1;10;2;success;16100.31318;8230.507677;966095835
39293;31;admin.;single;university.degree;no;yes;no;cellular;202403;1;3;2;success;15915.31318;12179.31188;918638052
39294;33;technician;single;professional.course;no;yes;no;cellular;202403;2;999;0;nonexistent;15834.31318;22982.36375;940787614
39295;27;services;single;high.school;no;yes;yes;cellular;202403;1;9;2;failure;15841.31318;9213.683294;930891341
39297;139;retired;married;high.school;no;no;no;cellular;202403;1;999;0;nonexistent;15874.31318;17080.78347;961283096
39298;30;technician;single;university.degree;no;unknown;unknown;cellular;202403;3;999;0;nonexistent;15829.31318;13914.91696;905958515
39302;37;technician;married;professional.course;no;yes;yes;cellular;202403;1;9;1;success;15949.60289;10973.50562;941951979
39304;59;admin.;married;university.degree;no;yes;no;cellular;202403;7;999;0;nonexistent;16029.60289;25143.27368;941517082
39305;52;technician;married;basic.9y;no;no;no;cellular;202403;3;999;0;nonexistent;15852.60289;29426.71676;931405925
39306;53;blue-collar;single;basic.9y;no;unknown;unknown;cellular;202403;1;9;2;success;16052.86973;14450.13649;944675388
39307;53;technician;married;unknown;no;no;no;cellular;202403;1;999;1;failure;16106.86973;12273.64905;903019971
39308;26;admin.;married;unknown;no;no;no;cellular;202403;1;999;1;failure;15953.86973;18106.57722;954399245
39309;28;admin.;single;university.degree;no;yes;no;cellular;202403;1;9;1;success;15909.86973;14099.88005;953379543
39310;28;admin.;single;university.degree;no;no;no;cellular;202403;1;999;0;nonexistent;16254.86973;22468.64964;933682470
39311;28;admin.;single;university.degree;no;no;no;cellular;202403;1;999;0;nonexistent;16145.86973;9232.026556;959274674
39312;47;services;single;unknown;no;unknown;unknown;cellular;202403;2;999;0;nonexistent;16020.86973;24004.45037;900685292
39313;38;admin.;single;university.degree;no;yes;no;cellular;202403;1;999;0;nonexistent;15962.86973;25144.29885;911625882
39315;7;admin.;single;university.degree;no;yes;no;cellular;202403;2;6;3;success;16169.86973;27953.74787;945232394
39318;50;management;married;university.degree;no;yes;no;cellular;202403;2;999;0;nonexistent;16080.86973;32200.30726;966029963
39319;39;admin.;divorced;professional.course;no;no;no;cellular;202403;4;999;1;failure;15925.86973;13253.99376;976408918
39320;75;retired;married;basic.9y;no;no;no;cellular;202403;2;999;1;failure;16205.7592;21534.05366;966314186
39321;59;unemployed;married;basic.9y;no;yes;no;cellular;202403;2;999;0;nonexistent;16142.7592;32197.80732;960242308
39322;27;admin.;single;unknown;no;yes;no;cellular;202403;3;6;2;success;16116.7592;30423.07299;976369914
39323;30;technician;unknown;university.degree;no;no;no;cellular;202403;2;11;2;success;16053.7592;27708.54826;922414866
39324;30;technician;unknown;university.degree;no;no;no;cellular;202403;2;6;2;success;16262.7592;24662.49192;941650177
39325;29;admin.;single;university.degree;no;yes;no;cellular;202403;1;999;0;nonexistent;16120.7592;11527.25128;911477383
39326;38;student;single;unknown;no;no;yes;cellular;202403;1;3;4;success;16288.7592;21642.30664;937059585
39327;38;student;single;unknown;no;yes;no;cellular;202403;1;11;1;success;16067.7592;21328.06067;975085861
39329;39;technician;divorced;high.school;no;no;no;cellular;202403;1;12;2;success;15965.7592;27249.2288;912562448
39330;39;technician;divorced;high.school;no;no;no;cellular;202403;1;3;1;success;16008.7592;9102.758438;967213073
39331;36;blue-collar;divorced;high.school;no;no;no;cellular;202403;2;999;1;failure;16278.7592;20922.05286;983882692
39332;70;retired;married;unknown;no;no;no;cellular;202403;2;7;2;success;16244.7592;7662.397627;952515867
39333;75;retired;married;basic.9y;no;no;no;cellular;202403;2;999;0;nonexistent;16251.7592;26586.59688;962688074
39334;27;admin.;single;unknown;no;no;no;cellular;202403;1;999;3;failure;16031.7592;27637.01068;990327367
39335;30;student;singgle ;unknown;no;no;yes;cellular;202403;1;3;2;success;16048.20264;17410.79752;939093696
39336;37;blue-collar;married;basic.9y;no;yes;no;cellular;202403;1;999;1;failure;16091.20264;32022.31674;902029903
39338;27;admin.;single;university.degree;no;no;no;cellular;202403;1;999;0;nonexistent;16167.20264;21778.45012;984741521
39339;27;admin.;single;unknown;no;no;no;cellular;202403;1;3;1;success;16350.20264;25254.9548;960774541
39340;27;admin.;single;university.degree;no;no;no;cellular;202403;2;999;0;nonexistent;16218.20264;28271.70873;925956154
39342;30;student;single;unknown;no;yes;no;cellular;202403;1;999;0;nonexistent;16225.98272;20177.4459;914429762
39343;80;retired;married;basic.4y;no;yes;no;cellular;202403;1;999;0;nonexistent;16277.98272;9967.934036;985398634
39345;41;technician;divorced ;university.degree;no;no;no;cellular;202403;1;6;1;success;16377.98272;11455.58435;900432652
39346;33;admin.;single;unknown;no;no;no;cellular;202403;3;999;1;failure;16100.98272;8797.888944;940393642
39348;36;admin.;single;unknown;no;yes;no;cellular;202403;1;999;0;nonexistent;16460.98272;11992.61398;979932833
